Old_ID,new_IDFULL
98033321,98033321-cpeb4-3
98033330,98033330-unknown-6586
98033341,98033341-unknown-8817
98033345,98033345-eif3f
98033351,98033351-thoc2
98033361,98033361-unknown-872
98033366,98033366-terf1
98033379,98033379-sem5a
98033382,98033382-unknown-874
98033397,98033397-unknown-875
98033402,98033402-traf1-4
98033410,98033410-rbpms
98033422,98033422-cbwd2
98033424,98033424-heat9
98033427,98033427-lhpl7
98033433,98033433-tsn6
98033436,98033436-cp2c8-4
98033443,98033443-star-3
98033444,98033444-unknown-876
98033446,98033446-unknown-7803
98033449,98033449-unknown-877
98033451,98033451-unknown-878
98033456,98033456-unknown-879
98033458,98033458-call5-4
98033472,98033472-unknown-880
98033473,98033473-kld8b
98033480,98033480-at5g2
98033486,98033486-unknown-881
98033487,98033487-unknown-882
98033503,98033503-unknown-883
98033506,98033506-h10
98033508,98033508-unknown-7066
98033511,98033511-ttl13
98033519,98033519-unknown-8911
98033534,98033534-unknown-884
98033536,98033536-meis2
98033546,98033546-nol9
98033550,98033550-s38a7-3
98033553,98033553-gata6-3
98033561,98033561-unknown-7150
98033568,98033568-unknown-885
98033569,98033569-rgap1
98033574,98033574-tpgs1
98033579,98033579-unknown-7840
98033584,98033584-goga5
98033592,98033592-hs3s1
98033607,98033607-cayp2
98033615,98033615-ccna2
98033621,98033621-unknown-886
98033623,98033623-rfc3
98033626,98033626-glra2-6
98033644,98033644-ssr5-3
98033647,98033647-unknown-6899
98033648,98033648-sh2b3
98033651,98033651-unc4
98033663,98033663-fbn1-4
98033664,98033664-an13a
98033682,98033682-ttc17
98033692,98033692-uqcc2
98033694,98033694-unknown-887
98033696,98033696-unknown-888
98033697,98033697-eif3h
98033698,98033698-lpd6b
98033701,98033701-anr19
98033707,98033707-byst
98033712,98033712-unknown-889
98033713,98033713-macoi-2
98033716,98033716-atm
98033719,98033719-tmm64
98033721,98033721-rab7l-2
98033722,98033722-acha3-2
98033727,98033727-unknown-7576
98033729,98033729-armc8
98033730,98033730-acsf2-10
98033734,98033734-aplf-2
98033736,98033736-unknown-890
98033751,98033751-cc153
98033752,98033752-nnmt-2
98033759,98033759-cntrb
98033761,98033761-smug1
98033784,98033784-cd63-2
98033787,98033787-ap2s1
98033796,98033796-kcd16
98033801,98033801-dscam
98033807,98033807-atla1-4
98033822,98033822-avil-3
98033823,98033823-nudt9-4
98033827,98033827-unknown-7407
98033831,98033831-rhg20
98033833,98033833-hey2
98033842,98033842-bre1b
98033846,98033846-hem3-2
98033847,98033847-lin9
98033849,98033849-catd-3
98033850,98033850-unknown-7207
98033853,98033853-tm9s3
98033858,98033858-msx1
98033867,98033867-unknown-6102
98033885,98033885-csk2b
98033895,98033895-trm11
98033897,98033897-six1
98033900,98033900-unknown-7735
98033903,98033903-s14l2-2
98033913,98033913-m3k20-2
98033914,98033914-ndub6
98033925,98033925-unknown-6505
98033928,98033928-s45a3
98033937,98033937-unknown-891
98033938,98033938-rl31
98033942,98033942-dnja1-2
98033944,98033944-lrp4
98033952,98033952-kif27
98033954,98033954-zfn2b
98033956,98033956-leng8
98033958,98033958-unknown-9312
98033960,98033960-symc
98033972,98033972-bip-2
98033974,98033974-fkb15
98033998,98033998-unknown-6494
98034003,98034003-siah1
98034014,98034014-gilt-2
98034018,98034018-elav4
98034025,98034025-uba3
98034032,98034032-hpgds-17
98034033,98034033-tle1
98034034,98034034-unknown-892
98034045,98034045-unknown-6605
98034067,98034067-ift25
98034080,98034080-panx2-8
98034085,98034085-prdx1
98034086,98034086-cski1
98034089,98034089-agrl2-3
98034099,98034099-mitf
98034110,98034110-zbt46
98034116,98034116-unknown-893
98034129,98034129-lerl1-2
98034130,98034130-plce
98034134,98034134-mef2a
98034135,98034135-unknown-9507
98034145,98034145-s38a7-4
98034166,98034166-unknown-6299
98034173,98034173-unknown-894
98034176,98034176-cox18
98034180,98034180-rit1
98034181,98034181-ezhip
98034184,98034184-vps35
98034185,98034185-drc2
98034187,98034187-sil1
98034190,98034190-ubp49
98034196,98034196-galr2-3
98034198,98034198-ssr5-4
98034206,98034206-unknown-8030
98034208,98034208-nr2e3
98034215,98034215-ccnb3
98034221,98034221-prom1-2
98034225,98034225-unknown-7117
98034226,98034226-idh3g
98034237,98034237-nox3
98034247,98034247-ftm
98034251,98034251-drc10
98034255,98034255-ubp30
98034256,98034256-daaf6
98034259,98034259-cc166
98034260,98034260-chfr
98034269,98034269-trpm3-6
98034271,98034271-exos6
98034275,98034275-zic1
98034278,98034278-atpb
98034285,98034285-at1a2
98034286,98034286-s22a5-9
98034291,98034291-dnpep-2
98034293,98034293-myl1-2
98034296,98034296-unknown-895
98034297,98034297-set1a
98034307,98034307-nr2e1
98034315,98034315-dhx37
98034317,98034317-unknown-896
98034319,98034319-unknown-8257
98034340,98034340-unknown-7618
98034341,98034341-glna-3
98034342,98034342-at5g2-2
98034343,98034343-unknown-6064
98034350,98034350-unknown-7686
98034353,98034353-gdpp1
98034356,98034356-vatg3-2
98034360,98034360-s35e1
98034379,98034379-dcp2
98034380,98034380-tdr15
98034383,98034383-agrl3-3
98034386,98034386-tbc19
98034389,98034389-call3-2
98034391,98034391-cetn1-2
98034397,98034397-cdc7
98034403,98034403-tead3
98034404,98034404-unknown-897
98034407,98034407-mot12
98034408,98034408-unknown-898
98034411,98034411-unknown-6228
98034413,98034413-calm1
98034415,98034415-rb11a-4
98034418,98034418-exos2
98034420,98034420-ppil3
98034422,98034422-gapr1-5
98034425,98034425-hnrpk-2
98034430,98034430-unknown-8751
98034431,98034431-srsf4-2
98034432,98034432-rac1-15
98034438,98034438-unknown-6128
98034442,98034442-thoc3
98034449,98034449-kmt2c
98034454,98034454-tf2b
98034461,98034461-unknown-6205
98034463,98034463-rhpn2
98034483,98034483-unknown-899
98034493,98034493-sdc1
98034508,98034508-tor3a
98034516,98034516-prep-2
98034517,98034517-unknown-900
98034521,98034521-btbdg
98034523,98034523-msh4
98034524,98034524-dglb
98034525,98034525-osbl9
98034530,98034530-unknown-901
98034531,98034531-zn474-2
98034541,98034541-unknown-902
98034543,98034543-zdh12
98034548,98034548-nr2e3-2
98034549,98034549-nhp2
98034555,98034555-otu7b
98034562,98034562-ptpra
98034563,98034563-m3k13
98034565,98034565-dsrad
98034575,98034575-mx1-3
98034576,98034576-zn503
98034586,98034586-reep3
98034589,98034589-herc4-3
98034592,98034592-ank1-3
98034594,98034594-cb069-2
98034604,98034604-cul2
98034607,98034607-kcnk1
98034611,98034611-ascl3
98034617,98034617-smad5
98034627,98034627-unknown-903
98034628,98034628-ssr4-2
98034629,98034629-pg12b
98034630,98034630-tm9s2
98034633,98034633-dock6
98034644,98034644-unknown-7897
98034650,98034650-ud3a1-7
98034661,98034661-unknown-904
98034662,98034662-unknown-7667
98034663,98034663-lsm12
98034668,98034668-alk
98034674,98034674-gabt
98034676,98034676-pabp1-2
98034691,98034691-kmt5a
98034696,98034696-unknown-7014
98034697,98034697-mmad
98034707,98034707-unknown-8754
98034718,98034718-rtn4
98034724,98034724-tisb-5
98034726,98034726-crocc-2
98034727,98034727-sept7-2
98034728,98034728-unknown-905
98034732,98034732-uxs1-2
98034733,98034733-unknown-906
98034738,98034738-unknown-907
98034748,98034748-s17a5-8
98034752,98034752-alkb5
98034761,98034761-unknown-6154
98034764,98034764-thiom
98034771,98034771-becn1
98034788,98034788-ostm1
98034801,98034801-unknown-8740
98034804,98034804-cb073
98034809,98034809-unknown-908
98034812,98034812-unknown-7111
98034814,98034814-cln3-4
98034819,98034819-lanc2
98034821,98034821-plxb2-2
98034826,98034826-unknown-909
98034829,98034829-med29
98034839,98034839-np1l1-3
98034840,98034840-s22a6-3
98034848,98034848-gwl
98034870,98034870-anr16
98034873,98034873-unknown-9591
98034879,98034879-neu1b
98034881,98034881-unknown-910
98034885,98034885-mga
98034897,98034897-rl23a
98034900,98034900-scml2
98034904,98034904-call5-5
98034909,98034909-unknown-911
98034916,98034916-kbl
98034918,98034918-plpp3-3
98034924,98034924-rl11
98034934,98034934-run3a
98034944,98034944-unknown-912
98034947,98034947-lbn
98034949,98034949-gsh1
98034955,98034955-at133-2
98034964,98034964-c2cd5
98034973,98034973-rab9a
98034981,98034981-atpf1
98034985,98034985-unknown-7136
98034988,98034988-unknown-7237
98034989,98034989-ubr7
98034992,98034992-unknown-913
98034996,98034996-unknown-8050
98035000,98035000-ada-3
98035020,98035020-unknown-914
98035021,98035021-cp131
98035023,98035023-rab7l-3
98035025,98035025-unknown-915
98035029,98035029-unknown-916
98035030,98035030-unknown-6790
98035034,98035034-goga7
98035044,98035044-la
98035045,98035045-ccny
98035052,98035052-rab7a-5
98035055,98035055-unknown-7797
98035056,98035056-catl2-5
98035075,98035075-myh2
98035077,98035077-unknown-917
98035080,98035080-unknown-9456
98035090,98035090-unknown-918
98035091,98035091-gbrr1-6
98035100,98035100-mppe1
98035101,98035101-dns2b-3
98035106,98035106-unknown-919
98035108,98035108-cc134
98035110,98035110-zn425
98035111,98035111-amph
98035143,98035143-mdhc-2
98035146,98035146-bmp5-8
98035156,98035156-cp2c8-5
98035167,98035167-spg7
98035179,98035179-pthd3-11
98035180,98035180-rnf37
98035183,98035183-unknown-920
98035195,98035195-md1l1
98035201,98035201-s18b1-27
98035208,98035208-unknown-921
98035214,98035214-lgat1
98035216,98035216-lsm1
98035224,98035224-unknown-922
98035230,98035230-syne1
98035231,98035231-p73
98035245,98035245-s27a4-3
98035247,98035247-shlb1-2
98035248,98035248-csde1
98035250,98035250-calm1-22
98035266,98035266-unknown-8735
98035268,98035268-phf5a
98035270,98035270-ada1a
98035276,98035276-unknown-923
98035279,98035279-unknown-924
98035287,98035287-rnf44
98035293,98035293-unknown-925
98035296,98035296-mtr1a-6
98035298,98035298-unknown-926
98035299,98035299-ctl2
98035303,98035303-ppal-7
98035306,98035306-hnrpl
98035309,98035309-abi1
98035310,98035310-kpca-2
98035313,98035313-unknown-8418
98035319,98035319-dnjb4
98035325,98035325-setmr-15
98035333,98035333-smad4
98035335,98035335-rad51
98035340,98035340-spns1-3
98035347,98035347-ddx20-2
98035349,98035349-s2540
98035359,98035359-hoil1-2
98035363,98035363-unknown-9402
98035366,98035366-mspd2-3
98035368,98035368-fads3
98035378,98035378-hprt
98035379,98035379-t161b
98035381,98035381-zfan6
98035395,98035395-unknown-6129
98035404,98035404-m3k11
98035416,98035416-pogk
98035417,98035417-unknown-927
98035420,98035420-tbca
98035422,98035422-unknown-928
98035427,98035427-unknown-929
98035429,98035429-parg-3
98035432,98035432-rpe-2
98035434,98035434-dlec1
98035442,98035442-unknown-930
98035446,98035446-hira
98035460,98035460-zn513-3
98035463,98035463-kif24
98035471,98035471-herc4-4
98035472,98035472-unknown-9090
98035480,98035480-psa4
98035484,98035484-unknown-6812
98035489,98035489-lrp1b-6
98035490,98035490-spt17
98035495,98035495-unknown-931
98035499,98035499-unknown-932
98035500,98035500-ice2
98035501,98035501-helz-3
98035514,98035514-dhx35
98035516,98035516-dram2-4
98035532,98035532-ncbp2
98035535,98035535-rbm4b
98035538,98035538-unknown-933
98035544,98035544-ensa
98035549,98035549-rs3a-2
98035561,98035561-5ht1a-3
98035565,98035565-cpsf4
98035571,98035571-unknown-8260
98035572,98035572-5ht4r-2
98035575,98035575-rhes-2
98035576,98035576-unknown-934
98035580,98035580-unknown-8810
98035589,98035589-snut1
98035590,98035590-tgt
98035595,98035595-st17a
98035609,98035609-unknown-6164
98035610,98035610-catl2-3
98035613,98035613-ghsr
98035622,98035622-mppb
98035628,98035628-tkt-2
98035642,98035642-lrc40
98035643,98035643-tri33-4
98035645,98035645-unknown-9576
98035646,98035646-clip4-2
98035659,98035659-caf1b
98035661,98035661-sox2-2
98035663,98035663-unknown-8051
98035671,98035671-sydc
98035673,98035673-unknown-8403
98035681,98035681-unknown-935
98035686,98035686-calm1-24
98035689,98035689-s35f6
98035690,98035690-pf21a
98035694,98035694-unknown-936
98035705,98035705-wasc5
98035707,98035707-acp7
98035712,98035712-unknown-7808
98035722,98035722-unknown-7126
98035726,98035726-mroh1
98035732,98035732-unknown-938
98035735,98035735-c56d2
98035736,98035736-unknown-6537
98035737,98035737-unknown-9289
98035748,98035748-shan3
98035770,98035770-unknown-939
98035775,98035775-rab1a-4
98035781,98035781-tim
98035787,98035787-p-2
98035791,98035791-arf6-2
98035814,98035814-csn8
98035820,98035820-kcnc2-3
98035840,98035840-dik2a
98035841,98035841-ptk7
98035847,98035847-rpc10
98035851,98035851-se1l1
98035852,98035852-unknown-8328
98035860,98035860-ext2
98035861,98035861-wdr49-3
98035871,98035871-uap1
98035873,98035873-gnao-2
98035875,98035875-rn115-2
98035878,98035878-cd69
98035880,98035880-tgs1
98035886,98035886-unknown-7574
98035890,98035890-asic2-6
98035892,98035892-tm10b
98035903,98035903-cp2j2-7
98035906,98035906-unknown-6779
98035910,98035910-unknown-940
98035915,98035915-eloa1
98035924,98035924-hpgds-18
98035928,98035928-swet1
98035937,98035937-z385d
98035938,98035938-c1d
98035946,98035946-lorf2-32
98035950,98035950-s35c2-2
98035961,98035961-rm24
98035977,98035977-nu133
98035981,98035981-psa-2
98035982,98035982-cp26b
98035989,98035989-ergi3
98035990,98035990-lgsn-6
98036005,98036005-unknown-6255
98036017,98036017-yaf2
98036028,98036028-unknown-941
98036031,98036031-unknown-7696
98036039,98036039-unknown-6757
98036044,98036044-nade
98036061,98036061-pacrg
98036064,98036064-mrp1-7
98036071,98036071-daw1-2
98036081,98036081-a16l1
98036094,98036094-msrb3
98036101,98036101-mgdp1-2
98036104,98036104-boll
98036113,98036113-fl2d
98036130,98036130-lysm2
98036132,98036132-tnks1-3
98036135,98036135-unknown-7168
98036143,98036143-unknown-7490
98036152,98036152-dcaf8
98036177,98036177-cfa44-2
98036181,98036181-clybl
98036199,98036199-unknown-943
98036218,98036218-gbrg1
98036225,98036225-unknown-945
98036227,98036227-suv91
98036234,98036234-pp1r7-2
98036238,98036238-cnbp
98036241,98036241-tri18-2
98036247,98036247-ascc1
98036250,98036250-unknown-946
98036254,98036254-abcd3
98036255,98036255-ccg7
98036260,98036260-unknown-9079
98036265,98036265-fat4-3
98036269,98036269-titin-7
98036271,98036271-tm10a
98036277,98036277-cenpe-3
98036278,98036278-unknown-8414
98036281,98036281-met18
98036287,98036287-cc020
98036291,98036291-unknown-8234
98036295,98036295-unknown-9534
98036298,98036298-sl7a1-2
98036306,98036306-rida
98036307,98036307-unknown-947
98036315,98036315-rs27a
98036318,98036318-calm1-25
98036322,98036322-hnrpq-2
98036323,98036323-actn1
98036324,98036324-ehd4-2
98036325,98036325-at133-3
98036328,98036328-pgk2
98036330,98036330-md2bp
98036334,98036334-gnai3-2
98036344,98036344-poc1a-2
98036347,98036347-tri26
98036353,98036353-dtx1-2
98036355,98036355-unknown-948
98036357,98036357-mmsa
98036358,98036358-unknown-949
98036359,98036359-clic2
98036362,98036362-cd63-3
98036372,98036372-unknown-950
98036386,98036386-unknown-951
98036393,98036393-unknown-952
98036396,98036396-srpk3-2
98036409,98036409-npt2a-2
98036417,98036417-unknown-8811
98036431,98036431-fzr1-2
98036437,98036437-unknown-9131
98036438,98036438-tect3
98036442,98036442-khk
98036443,98036443-arl5b
98036464,98036464-unknown-8606
98036473,98036473-cmtr1
98036477,98036477-acbp
98036494,98036494-tv23a
98036500,98036500-fank1-2
98036503,98036503-recq5
98036504,98036504-unknown-9230
98036511,98036511-elov2-3
98036523,98036523-bicd1
98036526,98036526-unknown-6854
98036531,98036531-nkai1
98036535,98036535-if4a1
98036538,98036538-lexm
98036545,98036545-unknown-954
98036547,98036547-mfha1-3
98036549,98036549-rbns5
98036550,98036550-unknown-6271
98036555,98036555-ripr1
98036556,98036556-cc50a-2
98036563,98036563-unknown-956
98036565,98036565-unknown-6427
98036580,98036580-unknown-7779
98036581,98036581-dyrk2
98036582,98036582-odbb
98036592,98036592-cmkmt-2
98036593,98036593-ppgb-5
98036606,98036606-pdc6i
98036608,98036608-unknown-957
98036610,98036610-dbnl-2
98036612,98036612-unknown-958
98036618,98036618-ppil6
98036620,98036620-cytsa
98036631,98036631-cc038-3
98036638,98036638-m3k19
98036641,98036641-gabr1
98036643,98036643-haus1
98036656,98036656-p4r3a
98036659,98036659-rn185
98036664,98036664-fkbp8
98036676,98036676-dag1
98036677,98036677-s39a9
98036682,98036682-mib1-2
98036687,98036687-achb3-2
98036688,98036688-eki2-2
98036702,98036702-oard1
98036705,98036705-coro6-2
98036710,98036710-sac1
98036733,98036733-unknown-960
98036740,98036740-skp2
98036743,98036743-akir1
98036749,98036749-eri1
98036753,98036753-i4e1b
98036758,98036758-unknown-6322
98036768,98036768-efc12
98036770,98036770-unknown-961
98036775,98036775-mss4
98036776,98036776-unknown-962
98036784,98036784-unknown-963
98036797,98036797-unknown-6145
98036800,98036800-mvp-2
98036801,98036801-swi5
98036803,98036803-rfesd
98036831,98036831-unknown-6374
98036836,98036836-unknown-964
98036844,98036844-stk11
98036852,98036852-zep2
98036867,98036867-utp20
98036877,98036877-pdd2l
98036881,98036881-unknown-7007
98036885,98036885-rnf13-2
98036888,98036888-rpf2
98036901,98036901-tri32-2
